Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2009-01-25 02:00:00,972.1,0.37,275.75,-1.5,87.2,6.27,5.47,0.8,3.51,5.63,1235.43,0.3,0.88,95.5
2009-01-25 03:00:00,972.99,0.5,275.82,-1.41,86.9,6.34,5.51,0.83,3.53,5.66,1235.92,0.59,1.38,214.6
2009-01-25 04:00:00,973.13,0.52,275.82,-1.27,87.7,6.34,5.56,0.78,3.56,5.72,1235.99,0.47,1.38,181.2
2009-01-25 05:00:00,973.53,0.03,275.29,-1.55,89.1,6.12,5.45,0.67,3.49,5.6,1238.8,1.44,2.13,147.0
2009-01-25 06:00:00,973.82,-0.59,274.65,-1.68,92.3,5.85,5.4,0.45,3.46,5.55,1241.98,1.7,2.63,219.7
2009-01-25 07:00:00,974.34,-0.48,274.72,-1.55,92.4,5.9,5.45,0.45,3.49,5.59,1242.13,0.49,1.0,153.2
2009-01-25 08:00:00,974.73,-0.77,274.39,-1.83,92.5,5.77,5.34,0.43,3.41,5.48,1244.0,0.62,1.63,167.3
2009-01-25 09:00:00,975.0,-0.26,274.88,-1.38,92.1,5.99,5.52,0.47,3.53,5.66,1241.94,0.84,1.5,185.2
2009-01-25 10:00:00,975.36,0.14,275.25,-1.32,89.9,6.17,5.55,0.62,3.54,5.69,1240.58,0.77,1.5,220.2
2009-01-25 11:00:00,975.24,1.49,276.63,-0.84,84.4,6.81,5.74,1.06,3.67,5.89,1234.21,0.88,2.0,165.0
2009-01-25 12:00:00,974.81,3.19,278.38,-0.45,76.9,7.68,5.91,1.78,3.78,6.06,1226.0,1.04,2.0,187.6
2009-01-25 13:00:00,974.25,5.06,280.3,-0.26,68.38,8.76,5.99,2.77,3.83,6.15,1217.04,2.56,3.63,154.5
2009-01-25 14:00:00,973.86,4.97,280.24,-1.77,61.59,8.71,5.36,3.35,3.43,5.51,1217.23,2.37,3.25,197.5
2009-01-25 15:00:00,973.77,5.28,280.56,-1.14,63.14,8.9,5.62,3.28,3.6,5.77,1215.65,2.09,3.5,169.3
2009-01-25 16:00:00,973.73,5.62,280.91,-1.36,60.65,9.11,5.53,3.59,3.54,5.68,1214.16,1.39,2.0,191.7
2009-01-25 17:00:00,973.78,3.37,278.64,-1.89,68.29,7.78,5.31,2.47,3.4,5.46,1224.21,1.26,1.75,230.5
2009-01-25 18:00:00,974.1,1.72,276.95,-2.02,76.1,6.92,5.26,1.65,3.37,5.4,1231.98,0.17,0.63,141.2
2009-01-25 19:00:00,974.42,0.27,275.47,-2.45,81.8,6.23,5.1,1.13,3.26,5.23,1238.98,0.37,0.63,71.9
2009-01-25 20:00:00,974.56,-0.86,274.31,-2.77,86.8,5.73,4.98,0.76,3.18,5.11,1244.39,0.14,0.38,166.1
2009-01-25 21:00:00,974.92,-1.76,273.38,-2.99,91.2,5.37,4.9,0.47,3.13,5.02,1248.98,0.63,1.25,231.2
2009-01-25 22:00:00,975.24,-2.3,272.81,-3.23,93.3,5.16,4.81,0.35,3.07,4.93,1251.93,0.25,0.75,192.9
2009-01-25 23:00:00,975.15,-2.79,272.33,-3.51,94.7,4.97,4.71,0.26,3.01,4.83,1254.13,0.17,0.75,137.9
2009-01-26 00:00:00,975.21,-3.28,271.83,-3.89,95.5,4.79,4.58,0.22,2.92,4.69,1256.56,1.28,2.0,210.9
2009-01-26 01:00:00,975.25,-3.31,271.79,-3.8,96.4,4.78,4.61,0.17,2.94,4.73,1256.75,0.31,0.88,128.1
2009-01-26 02:00:00,975.08,-3.69,271.42,-4.18,96.4,4.65,4.48,0.17,2.86,4.59,1258.38,0.24,0.5,157.3
2009-01-26 03:00:00,975.0,-4.29,270.83,-4.78,96.3,4.44,4.28,0.16,2.73,4.39,1261.14,0.04,0.5,153.1
2009-01-26 04:00:00,975.13,-4.21,270.89,-4.71,96.3,4.47,4.3,0.17,2.75,4.41,1260.95,0.2,0.5,92.9
2009-01-26 05:00:00,975.34,-4.73,270.35,-5.24,96.2,4.29,4.13,0.16,2.64,4.24,1263.75,0.66,1.25,153.0
2009-01-26 06:00:00,975.62,-5.13,269.93,-5.56,96.8,4.17,4.03,0.13,2.57,4.13,1266.05,0.94,1.38,148.6
2009-01-26 07:00:00,975.91,-5.58,269.46,-5.99,96.9,4.03,3.9,0.12,2.49,4.0,1268.59,0.53,1.0,43.52
2009-01-26 08:00:00,976.18,-5.77,269.24,-6.16,97.0,3.97,3.85,0.12,2.46,3.94,1269.88,1.15,2.13,5.5
2009-01-26 09:00:00,976.72,-5.58,269.39,-6.0,96.8,4.03,3.9,0.13,2.49,3.99,1269.65,1.25,2.13,338.5
2009-01-26 10:00:00,976.97,-4.95,270.0,-5.35,97.0,4.22,4.1,0.13,2.61,4.19,1266.92,2.57,3.75,357.8
2009-01-26 11:00:00,977.32,-3.99,270.94,-4.38,97.1,4.54,4.41,0.13,2.81,4.51,1262.68,2.64,3.63,5.38
2009-01-26 12:00:00,977.21,-3.08,271.87,-3.43,97.4,4.86,4.74,0.13,3.02,4.85,1258.14,2.16,2.88,12.98
2009-01-26 13:00:00,976.89,-2.57,272.4,-2.95,97.2,5.05,4.91,0.14,3.13,5.03,1255.28,1.95,2.63,9.01
2009-01-26 14:00:00,976.84,-2.5,272.48,-2.87,97.3,5.08,4.94,0.14,3.15,5.06,1254.88,2.49,3.25,19.34
2009-01-26 15:00:00,977.27,-2.56,272.38,-2.94,97.2,5.06,4.91,0.14,3.13,5.03,1255.72,2.4,3.25,8.94
2009-01-26 16:00:00,977.67,-2.6,272.32,-2.99,97.1,5.04,4.9,0.15,3.12,5.01,1256.4,3.39,4.38,14.93
2009-01-26 17:00:00,978.32,-2.43,272.43,-2.87,96.8,5.11,4.94,0.16,3.15,5.05,1256.45,2.27,3.13,45.19
2009-01-26 18:00:00,978.5,-2.18,272.67,-2.74,95.9,5.2,4.99,0.21,3.18,5.1,1255.49,1.35,2.63,40.0
2009-01-26 19:00:00,978.97,-1.88,272.93,-2.48,95.7,5.32,5.09,0.23,3.24,5.2,1254.68,0.86,1.75,338.1
2009-01-26 20:00:00,979.34,-1.59,273.2,-2.11,96.2,5.44,5.23,0.21,3.33,5.34,1253.72,2.17,3.5,33.2
2009-01-26 21:00:00,979.78,-1.5,273.26,-1.95,96.7,5.47,5.29,0.18,3.37,5.4,1253.83,1.58,2.38,39.95
2009-01-26 22:00:00,980.12,-1.3,273.43,-1.81,96.3,5.55,5.35,0.21,3.4,5.46,1253.32,1.25,1.88,22.89
2009-01-26 23:00:00,980.66,-1.1,273.58,-1.75,95.3,5.63,5.37,0.26,3.41,5.47,1253.11,1.17,1.63,33.58
2009-01-27 00:00:00,980.97,-1.14,273.52,-1.79,95.3,5.62,5.35,0.26,3.4,5.46,1253.67,0.5,1.25,18.44
2009-01-27 01:00:00,981.26,-1.17,273.46,-1.68,96.3,5.61,5.4,0.21,3.43,5.5,1254.17,1.41,2.25,46.28
2009-01-27 02:00:00,981.52,-1.27,273.35,-1.65,97.2,5.57,5.41,0.16,3.44,5.51,1254.95,2.14,2.88,12.25
2009-01-27 03:00:00,981.76,-1.2,273.39,-1.5,97.8,5.59,5.47,0.12,3.47,5.57,1254.93,0.93,1.75,46.43
2009-01-27 04:00:00,982.05,-1.17,273.4,-1.46,97.9,5.61,5.49,0.12,3.48,5.59,1255.14,1.2,1.88,33.94
2009-01-27 05:00:00,982.5,-1.14,273.4,-1.38,98.2,5.62,5.52,0.1,3.5,5.62,1255.55,0.77,1.25,33.48
2009-01-27 06:00:00,983.11,-1.09,273.4,-1.29,98.5,5.64,5.56,0.08,3.52,5.65,1256.07,1.78,2.75,36.94
2009-01-27 07:00:00,983.82,-1.1,273.34,-1.25,98.9,5.64,5.57,0.06,3.53,5.67,1257.02,1.98,2.88,30.32
2009-01-27 08:00:00,984.34,-1.1,273.29,-1.22,99.1,5.63,5.58,0.05,3.54,5.67,1257.71,3.19,4.38,12.93
2009-01-27 09:00:00,985.01,-1.16,273.18,-1.26,99.3,5.61,5.57,0.04,3.52,5.65,1258.85,3.02,4.0,35.88
2009-01-27 10:00:00,985.36,-1.16,273.15,-1.24,99.4,5.61,5.58,0.03,3.53,5.66,1259.28,3.0,4.63,16.1
2009-01-27 11:00:00,986.31,-1.23,273.01,-1.31,99.4,5.58,5.55,0.03,3.51,5.63,1260.83,2.72,3.88,36.79
2009-01-27 12:00:00,986.57,-1.29,272.92,-1.38,99.4,5.55,5.52,0.03,3.49,5.6,1261.49,2.6,4.13,20.64
2009-01-27 13:00:00,986.58,-1.37,272.85,-1.43,99.5,5.53,5.5,0.03,3.47,5.57,1261.84,2.5,3.88,29.14
2009-01-27 14:00:00,986.72,-1.3,272.9,-1.36,99.6,5.55,5.53,0.02,3.49,5.6,1261.71,1.95,2.88,26.33
2009-01-27 15:00:00,987.36,-1.36,272.79,-1.42,99.6,5.53,5.5,0.02,3.48,5.58,1262.82,2.59,4.38,21.25
2009-01-27 16:00:00,988.16,-1.43,272.66,-1.47,99.7,5.5,5.48,0.02,3.46,5.55,1264.17,3.29,4.5,17.92
2009-01-27 17:00:00,988.65,-1.45,272.6,-1.49,99.7,5.49,5.47,0.02,3.45,5.54,1264.9,3.94,5.13,24.22
2009-01-27 18:00:00,989.45,-1.5,272.49,-1.54,99.7,5.47,5.46,0.02,3.44,5.51,1266.14,2.71,3.88,17.34
2009-01-27 19:00:00,989.61,-1.63,272.34,-1.66,99.8,5.42,5.41,0.01,3.41,5.46,1267.0,2.37,3.75,40.85
2009-01-27 20:00:00,989.99,-1.7,272.25,-1.72,99.8,5.39,5.38,0.01,3.39,5.44,1267.81,2.73,3.5,16.0
2009-01-27 21:00:00,990.24,-1.75,272.18,-1.77,99.8,5.37,5.36,0.01,3.37,5.41,1268.37,2.56,3.75,37.47
2009-01-27 22:00:00,990.35,-1.7,272.22,-1.71,99.9,5.39,5.39,0.01,3.39,5.44,1268.27,2.44,3.13,16.62
2009-01-27 23:00:00,990.8,-1.63,272.25,-1.63,100.0,5.42,5.42,0.0,3.41,5.47,1268.52,1.68,2.38,40.01
2009-01-28 00:00:00,990.97,-1.68,272.19,-1.68,100.0,5.4,5.4,0.0,3.4,5.45,1268.98,0.0,0.0,0.0
2009-01-28 01:00:00,990.87,-1.63,272.24,-1.63,100.0,5.42,5.42,0.0,3.41,5.47,1268.63,0.0,0.0,0.0
2009-01-28 02:00:00,990.85,-1.69,272.18,-1.69,100.0,5.39,5.39,0.0,3.39,5.44,1268.89,0.0,0.0,0.0
2009-01-28 03:00:00,991.29,-1.69,272.15,-1.69,100.0,5.39,5.39,0.0,3.39,5.44,1269.46,0.0,0.0,0.0
2009-01-28 04:00:00,991.2,-1.93,271.92,-1.93,100.0,5.3,5.3,0.0,3.33,5.35,1270.48,0.0,0.0,0.0
2009-01-28 05:00:00,991.56,-2.44,271.38,-2.44,100.0,5.1,5.1,0.0,3.21,5.15,1273.45,0.0,0.0,0.0
2009-01-28 06:00:00,991.59,-2.7,271.12,-2.7,100.0,5.01,5.01,0.0,3.15,5.05,1274.75,0.0,0.0,0.0
2009-01-28 07:00:00,991.71,-2.83,270.97,-2.86,99.8,4.96,4.95,0.01,3.11,4.99,1275.56,0.0,0.0,0.0
2009-01-28 08:00:00,992.09,-2.77,271.01,-2.81,99.7,4.98,4.96,0.01,3.12,5.0,1275.75,0.0,0.0,0.0
2009-01-28 09:00:00,992.71,-2.84,270.89,-2.89,99.6,4.95,4.93,0.02,3.1,4.97,1276.9,0.0,0.0,0.0
2009-01-28 10:00:00,992.8,-2.96,270.76,-3.04,99.4,4.91,4.88,0.03,3.06,4.91,1277.61,0.0,0.0,0.0
2009-01-28 11:00:00,992.97,-2.91,270.8,-3.04,99.0,4.93,4.88,0.05,3.06,4.91,1277.57,0.0,0.0,0.0
2009-01-28 12:00:00,992.95,-2.64,271.07,-2.97,97.6,5.03,4.91,0.12,3.08,4.94,1276.29,0.0,0.0,0.0
2009-01-28 13:00:00,992.65,-2.43,271.3,-3.17,94.6,5.11,4.83,0.28,3.03,4.87,1274.93,0.0,0.0,0.0
2009-01-28 14:00:00,992.57,-2.36,271.38,-3.45,92.2,5.13,4.73,0.4,2.97,4.77,1274.57,0.0,0.0,0.0
2009-01-28 15:00:00,992.74,-2.41,271.32,-3.55,91.8,5.12,4.7,0.42,2.95,4.73,1275.0,0.0,0.0,0.0
2009-01-28 16:00:00,992.92,-2.45,271.26,-3.5,92.4,5.1,4.71,0.39,2.96,4.75,1275.42,0.0,0.0,0.0
2009-01-28 17:00:00,993.82,-2.43,271.21,-3.57,91.8,5.11,4.69,0.42,2.94,4.72,1276.51,0.0,0.0,0.0
2009-01-28 18:00:00,994.28,-2.48,271.13,-3.81,90.5,5.09,4.6,0.48,2.89,4.63,1277.37,0.0,0.0,0.0
2009-01-28 19:00:00,994.42,-2.43,271.16,-3.7,90.9,5.11,4.64,0.46,2.91,4.67,1277.3,0.0,0.0,0.0
2009-01-28 20:00:00,994.51,-2.61,270.98,-3.81,91.4,5.04,4.61,0.43,2.89,4.63,1278.28,0.0,0.0,0.0
2009-01-28 21:00:00,994.53,-2.94,270.64,-3.71,94.4,4.91,4.64,0.28,2.91,4.66,1279.88,0.0,0.0,0.0
2009-01-28 22:00:00,994.81,-3.1,270.47,-3.93,93.9,4.86,4.56,0.3,2.86,4.59,1280.99,0.0,0.0,0.0
2009-01-28 23:00:00,995.12,-2.9,270.64,-4.09,91.4,4.93,4.51,0.42,2.82,4.53,1280.48,0.0,0.0,0.0
2009-01-29 00:00:00,995.05,-2.74,270.8,-4.29,89.0,4.99,4.44,0.55,2.78,4.46,1279.68,0.0,0.0,0.0
2009-01-29 01:00:00,995.23,-2.63,270.91,-4.48,87.0,5.03,4.38,0.65,2.74,4.4,1279.4,0.0,0.0,0.0
2009-01-29 02:00:00,995.27,-2.61,270.91,-4.54,86.5,5.04,4.36,0.68,2.73,4.38,1279.4,0.0,0.0,0.0
2009-01-29 03:00:00,995.39,-2.41,271.11,-4.47,85.7,5.11,4.38,0.73,2.74,4.4,1278.6,0.0,0.0,0.0
2009-01-29 04:00:00,995.05,-2.73,270.82,-4.18,89.7,4.99,4.48,0.51,2.8,4.5,1279.61,0.0,0.0,0.0
2009-01-29 05:00:00,995.32,-2.96,270.56,-3.89,93.3,4.91,4.58,0.33,2.87,4.6,1281.02,0.0,0.0,0.0
2009-01-29 06:00:00,995.7,-3.14,270.35,-3.92,94.3,4.84,4.57,0.28,2.86,4.59,1282.37,0.0,0.0,0.0
2009-01-29 07:00:00,995.88,-3.36,270.12,-4.05,94.9,4.76,4.52,0.24,2.83,4.54,1283.64,3.39,4.38,28.67
2009-01-29 08:00:00,996.14,-3.23,270.23,-3.97,94.6,4.81,4.55,0.26,2.85,4.57,1283.36,2.77,3.5,16.52
2009-01-29 09:00:00,996.64,-3.07,270.35,-3.87,94.2,4.87,4.59,0.28,2.87,4.6,1283.23,2.53,3.88,32.85
2009-01-29 10:00:00,996.86,-2.63,270.77,-4.07,89.8,5.03,4.52,0.51,2.82,4.53,1281.46,1.94,3.38,40.66
2009-01-29 11:00:00,997.14,-2.36,271.02,-3.96,88.7,5.13,4.55,0.58,2.85,4.57,1280.51,2.19,3.0,42.61
2009-01-29 12:00:00,997.23,-1.9,271.48,-4.01,85.4,5.31,4.54,0.78,2.83,4.55,1278.45,2.4,4.5,64.65
2009-01-29 13:00:00,996.95,-1.93,271.47,-3.9,86.3,5.3,4.57,0.73,2.86,4.59,1278.24,2.1,3.75,81.9
2009-01-29 14:00:00,996.62,-1.9,271.52,-3.87,86.3,5.31,4.58,0.73,2.87,4.6,1277.66,1.86,3.38,63.94
2009-01-29 15:00:00,997.11,-1.86,271.53,-3.91,85.8,5.33,4.57,0.76,2.86,4.58,1278.11,1.79,3.63,65.63
2009-01-29 16:00:00,997.23,-1.74,271.63,-3.72,86.3,5.37,4.64,0.74,2.9,4.65,1277.68,1.91,4.25,62.53
2009-01-29 17:00:00,997.6,-1.96,271.39,-3.9,86.5,5.29,4.57,0.71,2.86,4.58,1279.22,2.81,4.88,49.14
2009-01-29 18:00:00,998.03,-1.96,271.36,-3.83,86.9,5.29,4.6,0.69,2.87,4.61,1279.73,1.57,3.25,91.4
2009-01-29 19:00:00,998.32,-1.91,271.38,-3.68,87.6,5.31,4.65,0.66,2.9,4.66,1279.86,1.49,2.63,53.88
2009-01-29 20:00:00,998.36,-1.94,271.35,-3.68,87.8,5.3,4.65,0.65,2.9,4.66,1280.06,1.59,3.25,88.8
2009-01-29 21:00:00,998.58,-2.1,271.17,-3.91,87.3,5.23,4.57,0.66,2.85,4.58,1281.12,1.67,3.13,93.3
2009-01-29 22:00:00,998.71,-2.16,271.1,-4.24,85.6,5.21,4.46,0.75,2.78,4.46,1281.66,2.41,4.63,70.9
2009-01-29 23:00:00,998.79,-1.99,271.26,-4.44,83.2,5.28,4.39,0.89,2.74,4.39,1280.98,2.06,3.63,80.0
2009-01-30 00:00:00,998.82,-1.96,271.29,-4.5,82.7,5.29,4.37,0.91,2.73,4.38,1280.9,1.55,3.5,76.2
2009-01-30 01:00:00,998.88,-1.96,271.29,-4.78,80.9,5.29,4.28,1.01,2.67,4.28,1281.01,1.77,3.38,83.4
2009-01-30 02:00:00,998.95,-1.96,271.28,-5.03,79.4,5.29,4.2,1.09,2.62,4.2,1281.14,1.45,2.75,69.55
2009-01-30 03:00:00,998.98,-2.1,271.14,-5.11,79.7,5.23,4.17,1.06,2.6,4.18,1281.82,1.6,2.88,74.9
2009-01-30 04:00:00,998.83,-2.19,271.06,-5.24,79.5,5.2,4.13,1.07,2.58,4.14,1282.11,2.07,3.75,100.2
2009-01-30 05:00:00,998.85,-2.3,270.95,-5.16,80.6,5.16,4.16,1.0,2.59,4.16,1282.62,1.36,2.5,65.5
2009-01-30 06:00:00,998.83,-2.55,270.7,-5.35,81.0,5.06,4.1,0.96,2.56,4.1,1283.84,2.45,3.75,105.6
2009-01-30 07:00:00,998.89,-2.58,270.66,-5.36,81.1,5.05,4.09,0.95,2.55,4.1,1284.04,1.81,3.75,65.11
2009-01-30 08:00:00,999.45,-2.72,270.48,-5.49,81.1,5.0,4.05,0.94,2.53,4.05,1285.45,1.68,3.63,62.7
2009-01-30 09:00:00,999.74,-3.03,270.15,-5.78,81.2,4.88,3.96,0.92,2.47,3.97,1287.34,1.98,3.38,49.3
2009-01-30 10:00:00,999.83,-2.97,270.21,-5.76,80.9,4.91,3.97,0.94,2.47,3.97,1287.14,2.52,3.75,110.5
2009-01-30 11:00:00,999.92,-2.9,270.27,-6.02,78.9,4.93,3.89,1.04,2.42,3.89,1286.97,2.78,4.75,70.2
2009-01-30 12:00:00,999.94,-2.79,270.37,-5.91,79.0,4.97,3.93,1.04,2.45,3.93,1286.49,2.18,3.63,62.08
2009-01-30 13:00:00,999.41,-2.58,270.62,-5.83,78.2,5.05,3.95,1.1,2.46,3.95,1284.79,1.89,3.25,62.33
2009-01-30 14:00:00,998.83,-2.34,270.91,-5.57,78.4,5.14,4.03,1.11,2.51,4.03,1282.87,1.83,3.5,53.95
2009-01-30 15:00:00,998.53,-2.45,270.83,-5.47,79.6,5.1,4.06,1.04,2.53,4.07,1282.96,3.34,7.63,50.08
2009-01-30 16:00:00,998.56,-2.36,270.91,-5.39,79.6,5.13,4.09,1.05,2.55,4.09,1282.58,2.07,3.63,82.9
2009-01-30 17:00:00,998.8,-2.2,271.05,-5.73,76.6,5.19,3.98,1.22,2.48,3.98,1282.17,1.94,4.13,79.5
2009-01-30 18:00:00,998.83,-2.03,271.22,-5.51,76.9,5.26,4.05,1.22,2.52,4.05,1281.38,1.89,3.75,72.2
2009-01-30 19:00:00,998.71,-1.9,271.36,-5.38,76.9,5.31,4.09,1.23,2.55,4.09,1280.57,1.93,3.38,81.3
2009-01-30 20:00:00,998.63,-2.17,271.1,-4.73,82.5,5.21,4.3,0.91,2.68,4.3,1281.64,2.4,3.13,38.61
2009-01-30 21:00:00,998.34,-2.5,270.79,-4.26,87.6,5.08,4.45,0.63,2.78,4.46,1282.76,3.25,3.88,31.42
2009-01-30 22:00:00,998.13,-2.5,270.81,-4.12,88.5,5.08,4.5,0.58,2.81,4.5,1282.48,2.52,3.63,31.43
2009-01-30 23:00:00,997.85,-2.48,270.85,-4.17,88.1,5.09,4.48,0.61,2.8,4.49,1282.02,2.73,3.75,40.8
2009-01-31 00:00:00,997.42,-2.48,270.88,-4.05,88.9,5.09,4.52,0.56,2.82,4.53,1281.48,2.11,2.63,29.18
2009-01-31 01:00:00,997.13,-2.43,270.95,-3.79,90.3,5.11,4.61,0.5,2.88,4.62,1280.81,1.6,2.5,36.07
2009-01-31 02:00:00,996.77,-2.47,270.94,-3.65,91.6,5.09,4.66,0.43,2.91,4.68,1280.53,1.91,2.75,36.99
2009-01-31 03:00:00,996.64,-2.43,270.99,-3.47,92.5,5.11,4.72,0.38,2.95,4.74,1280.13,1.23,1.88,41.13
2009-01-31 04:00:00,996.43,-2.34,271.1,-3.43,92.2,5.14,4.74,0.4,2.96,4.76,1279.43,1.59,2.75,58.17
2009-01-31 05:00:00,996.17,-2.29,271.17,-3.27,92.9,5.16,4.79,0.37,3.0,4.81,1278.8,1.24,2.38,55.65
2009-01-31 06:00:00,995.97,-2.23,271.24,-3.14,93.4,5.18,4.84,0.34,3.03,4.86,1278.26,1.76,3.0,48.54
2009-01-31 07:00:00,995.87,-2.24,271.24,-3.14,93.5,5.18,4.84,0.34,3.03,4.86,1278.16,1.94,4.0,60.29
2009-01-31 08:00:00,995.88,-2.05,271.43,-3.04,92.9,5.25,4.88,0.37,3.05,4.9,1277.29,2.14,3.88,52.35
2009-01-31 09:00:00,995.66,-1.91,271.59,-3.15,91.2,5.31,4.84,0.47,3.03,4.86,1276.36,1.58,2.75,46.73
2009-01-31 10:00:00,995.38,-1.76,271.76,-3.16,90.1,5.37,4.83,0.53,3.03,4.86,1275.31,1.94,3.25,43.07
2009-01-31 11:00:00,995.39,-1.54,271.98,-2.94,90.1,5.46,4.92,0.54,3.08,4.94,1274.21,2.9,3.75,29.01
2009-01-31 12:00:00,994.94,-1.47,272.08,-2.58,92.1,5.48,5.05,0.43,3.16,5.08,1273.27,3.61,4.38,29.54
2009-01-31 13:00:00,994.31,-1.1,272.51,-2.31,91.4,5.64,5.15,0.48,3.23,5.18,1270.67,2.73,4.25,37.44
2009-01-31 14:00:00,993.68,-0.87,272.79,-3.17,84.3,5.73,4.83,0.9,3.03,4.86,1268.94,2.6,4.25,54.61
2009-01-31 15:00:00,993.37,-1.19,272.49,-3.1,86.8,5.6,4.86,0.74,3.05,4.89,1270.04,5.26,7.0,33.7
2009-01-31 16:00:00,993.37,-1.59,272.09,-3.61,86.0,5.43,4.67,0.76,2.93,4.7,1272.0,3.2,6.75,46.85
2009-01-31 17:00:00,993.35,-1.63,272.05,-5.7,73.6,5.42,3.99,1.43,2.5,4.02,1272.49,3.97,6.63,47.06
2009-01-31 18:00:00,993.1,-1.83,271.87,-5.61,75.2,5.34,4.02,1.32,2.52,4.04,1273.08,2.28,4.0,49.48
2009-01-31 19:00:00,992.7,-2.09,271.64,-5.08,79.9,5.24,4.18,1.05,2.63,4.21,1273.73,3.6,4.63,32.86
2009-01-31 20:00:00,992.07,-2.35,271.43,-4.45,85.4,5.14,4.39,0.75,2.75,4.42,1274.03,2.44,3.88,31.97
2009-01-31 21:00:00,991.45,-2.49,271.34,-3.97,89.5,5.08,4.55,0.53,2.86,4.59,1273.79,1.3,1.88,20.11
2009-01-31 22:00:00,990.9,-2.43,271.44,-3.66,91.2,5.11,4.66,0.45,2.93,4.7,1272.77,3.75,5.63,22.54
2009-01-31 23:00:00,990.39,-2.73,271.17,-4.37,88.4,4.99,4.41,0.58,2.78,4.46,1273.66,4.65,6.75,28.29
2009-02-01 00:00:00,989.86,-2.97,270.98,-5.04,85.5,4.91,4.19,0.71,2.64,4.24,1274.18,4.57,6.5,32.4
2009-02-01 01:00:00,989.11,-3.2,270.81,-5.3,85.3,4.82,4.11,0.71,2.59,4.16,1274.35,5.29,6.88,32.19
2009-02-01 02:00:00,988.61,-3.43,270.61,-6.53,79.0,4.74,3.74,0.99,2.36,3.79,1274.98,3.52,5.25,20.31
2009-02-01 03:00:00,987.99,-3.53,270.56,-6.12,82.1,4.7,3.86,0.84,2.43,3.91,1274.6,2.86,3.75,31.01
2009-02-01 04:00:00,987.23,-3.68,270.47,-6.16,82.8,4.65,3.85,0.8,2.43,3.9,1274.32,2.88,4.0,41.99
2009-02-01 05:00:00,986.92,-3.95,270.23,-5.94,85.9,4.56,3.91,0.64,2.47,3.97,1275.16,1.27,2.0,66.81
2009-02-01 06:00:00,986.39,-4.19,270.03,-5.5,90.5,4.48,4.05,0.43,2.56,4.11,1275.54,2.85,3.75,33.81
2009-02-01 07:00:00,986.36,-4.41,269.81,-5.14,94.6,4.4,4.16,0.24,2.63,4.22,1276.5,2.58,3.88,34.57
2009-02-01 08:00:00,986.55,-4.15,270.05,-5.92,87.4,4.49,3.92,0.57,2.48,3.97,1275.66,1.65,3.0,80.5
2009-02-01 09:00:00,986.55,-4.37,269.84,-6.42,85.5,4.42,3.78,0.64,2.38,3.83,1276.73,2.57,5.5,39.64
2009-02-01 10:00:00,986.63,-3.8,270.4,-5.97,84.8,4.61,3.91,0.7,2.47,3.96,1274.09,3.64,6.0,43.3
2009-02-01 11:00:00,986.58,-3.5,270.71,-5.81,83.9,4.71,3.96,0.76,2.5,4.01,1272.57,4.82,8.5,45.41
2009-02-01 12:00:00,986.24,-3.09,271.15,-5.45,83.6,4.86,4.06,0.8,2.57,4.12,1270.14,4.62,7.5,46.05
2009-02-01 13:00:00,985.71,-2.97,271.31,-5.9,80.1,4.9,3.93,0.98,2.48,3.99,1268.97,5.17,8.0,43.69
2009-02-01 14:00:00,984.95,-2.75,271.59,-5.91,78.7,4.99,3.92,1.06,2.48,3.98,1266.96,3.38,5.25,45.28
2009-02-01 15:00:00,984.68,-2.82,271.53,-6.08,78.1,4.96,3.87,1.09,2.45,3.93,1266.98,5.58,8.0,45.01
2009-02-01 16:00:00,984.43,-2.73,271.65,-6.26,76.5,4.99,3.82,1.17,2.42,3.88,1266.24,5.91,9.38,42.87
2009-02-01 17:00:00,984.46,-3.06,271.31,-6.2,78.8,4.87,3.84,1.03,2.43,3.9,1267.85,6.13,9.25,45.52
2009-02-01 18:00:00,984.55,-3.27,271.09,-6.18,80.2,4.79,3.85,0.95,2.43,3.91,1268.95,5.17,9.88,51.66
2009-02-01 19:00:00,984.12,-3.36,271.03,-6.22,80.5,4.76,3.83,0.93,2.43,3.9,1268.83,5.72,9.63,49.72
2009-02-01 20:00:00,983.68,-3.29,271.14,-5.98,81.5,4.79,3.9,0.89,2.47,3.97,1267.88,5.29,9.13,42.24
2009-02-01 21:00:00,983.43,-2.9,271.56,-5.22,83.9,4.93,4.14,0.79,2.62,4.21,1265.6,3.93,7.0,52.9
2009-02-01 22:00:00,983.11,-2.75,271.73,-4.8,85.7,4.99,4.27,0.71,2.71,4.35,1264.43,4.6,7.13,45.38
2009-02-01 23:00:00,982.98,-2.58,271.91,-4.48,86.7,5.05,4.38,0.67,2.77,4.45,1263.43,3.32,6.38,47.53
2009-02-02 00:00:00,982.74,-2.54,271.97,-4.33,87.4,5.07,4.43,0.64,2.81,4.51,1262.88,3.43,5.13,38.57
2009-02-02 01:00:00,982.48,-2.28,272.26,-4.53,84.4,5.17,4.36,0.81,2.76,4.44,1261.36,3.75,4.88,34.54
2009-02-02 02:00:00,982.11,-2.36,272.2,-5.06,81.6,5.13,4.19,0.94,2.66,4.26,1261.38,3.58,4.63,31.39
